city,date,year,month,day,dow,all,tmean,rh,pm10
London,02aug2006,2006,8,2,3,141,18.11875,46.799999,19.4
London,03aug2006,2006,8,3,4,126,16.918751,76.275002,18
London,04aug2006,2006,8,4,5,135,16.887501,57.400002,20.4
London,05aug2006,2006,8,5,6,110,19.99375,48.650002,30.200001
London,06aug2006,2006,8,6,0,136,22.19375,51.849998,29.799999
London,07aug2006,2006,8,7,1,135,20.68125,79.625,19.200001
London,08aug2006,2006,8,8,2,130,18.131248,46.200001,23.4
London,09aug2006,2006,8,9,3,128,18.6,53.224998,23.200001
London,10aug2006,2006,8,10,4,121,16.525,58.849998,19.1
London,11aug2006,2006,8,11,5,128,16.137501,49.928162,18.1
London,12aug2006,2006,8,12,6,121,15.95,72.824997,16.4
London,13aug2006,2006,8,13,0,137,16.148104,83.75,14.9
London,14aug2006,2006,8,14,1,124,15.317263,82.525002,30.9
London,15aug2006,2006,8,15,2,121,17.018749,60.5,43
London,16aug2006,2006,8,16,3,116,17.09375,64.349998,37.5
London,17aug2006,2006,8,17,4,103,18.4125,64.900002,40.099998
London,18aug2006,2006,8,18,5,116,17.518749,77.675003,40.700001
London,19aug2006,2006,8,19,6,130,17.775,73.450005,34.599998
London,20aug2006,2006,8,20,0,121,17.65625,74.074997,28.1
London,21aug2006,2006,8,21,1,129,17.1875,69.525002,25.4
London,22aug2006,2006,8,22,2,138,16.012501,59.849998,32
London,23aug2006,2006,8,23,3,114,17.262501,78.25,39.900002
London,24aug2006,2006,8,24,4,117,17.475,69.974998,20.6
London,25aug2006,2006,8,25,5,133,15.925,50.924999,37
London,26aug2006,2006,8,26,6,153,17.15,73.949997,20.4
London,27aug2006,2006,8,27,0,127,16.981251,56.25,18.700001
London,28aug2006,2006,8,28,1,125,16.4,62.275002,18.700001
London,29aug2006,2006,8,29,2,152,15.54375,69.525002,19.4
London,30aug2006,2006,8,30,3,113,15.35,58.025002,32.849998
London,31aug2006,2006,8,31,4,121,18.825001,69.150002,33.370834
London,01sep2006,2006,9,1,5,116,18.581249,71.185265,33.052174
London,02sep2006,2006,9,2,6,125,16.8125,81.712151,30.4
London,03sep2006,2006,9,3,0,106,21.074999,72.804253,20.5
London,04sep2006,2006,9,4,1,141,19.356251,61.5,31.4
London,05sep2006,2006,9,5,2,134,21.362499,66.925003,44.700001
London,06sep2006,2006,9,6,3,129,21.55625,61.974998,39.400002
London,07sep2006,2006,9,7,4,118,16.862499,52.575001,13.4
London,08sep2006,2006,9,8,5,131,14.9625,54.75,31
London,09sep2006,2006,9,9,6,128,16.7875,53,38.099998
London,10sep2006,2006,9,10,0,129,18.512499,52.825001,44.200001
London,11sep2006,2006,9,11,1,140,21.30625,45.424999,63.200001
London,12sep2006,2006,9,12,2,132,18.875,80.574997,56.5
London,13sep2006,2006,9,13,3,122,19.825001,76.525002,52.599998
London,14sep2006,2006,9,14,4,117,18.63125,77.525002,41.172001
London,15sep2006,2006,9,15,5,124,17.99375,75.824997,28.6
London,16sep2006,2006,9,16,6,124,18.4625,78.550003,59.799999
London,17sep2006,2006,9,17,0,115,19.674999,60.349998,49.700001
London,18sep2006,2006,9,18,1,102,17.93125,63.550003,37.700001
London,19sep2006,2006,9,19,2,128,16.4125,57.799999,46.299999
London,20sep2006,2006,9,20,3,124,17.21875,62.549999,46.400002
London,21sep2006,2006,9,21,4,115,22.0625,52.299999,43.5
London,22sep2006,2006,9,22,5,138,18.03125,90.074997,44
London,23sep2006,2006,9,23,6,130,17.940525,72.124008,38.299999
London,24sep2006,2006,9,24,0,121,19.018749,70.048393,36.5
London,25sep2006,2006,9,25,1,117,16.971127,85.328011,45.700001
London,26sep2006,2006,9,26,2,119,16.44375,70.25,41.700001
London,27sep2006,2006,9,27,3,139,15.60625,74.900002,45.700001
London,28sep2006,2006,9,28,4,120,17.856251,81.5,44.099998
London,29sep2006,2006,9,29,5,115,17.112499,85.574997,38.599998
London,30sep2006,2006,9,30,6,134,15.54375,83.699997,36
London,01oct2006,2006,10,1,0,136,16.5,79.224998,32.700001
London,02oct2006,2006,10,2,1,104,15.33125,83.599998,40.299999
London,03oct2006,2006,10,3,2,105,12.43125,74.649994,25.4
London,04oct2006,2006,10,4,3,128,12.225,60.525002,28.5
London,05oct2006,2006,10,5,4,128,11.5875,89.287987,40.700001
London,06oct2006,2006,10,6,5,134,15.2,81.625,39.5
London,07oct2006,2006,10,7,6,134,12.95,58.275002,30.4
London,08oct2006,2006,10,8,0,111,13.34375,67.224998,36.599998
London,09oct2006,2006,10,9,1,130,16.75625,78.449997,46.099998
London,10oct2006,2006,10,10,2,140,17.856251,83.150002,48.400002
London,11oct2006,2006,10,11,3,126,17.03125,87.199997,55
London,12oct2006,2006,10,12,4,120,13.30625,72.099998,57.700001
London,13oct2006,2006,10,13,5,116,14.04375,76.925003,51.099998
London,14oct2006,2006,10,14,6,110,13.55625,81.75,46.900002
London,15oct2006,2006,10,15,0,130,14.6875,73.800003,61.700001
London,16oct2006,2006,10,16,1,140,14.86875,76.199997,88.099998
London,17oct2006,2006,10,17,2,131,13.74375,81.724998,66.400002
London,18oct2006,2006,10,18,3,120,15.7875,83.800003,49.900002
London,19oct2006,2006,10,19,4,126,15.48125,74.925003,51.400002
London,20oct2006,2006,10,20,5,140,15.30625,76.724998,51.799999
London,21oct2006,2006,10,21,6,125,14.975,76.425003,40.099998
London,22oct2006,2006,10,22,0,149,13.56875,83.849998,34.700001
London,23oct2006,2006,10,23,1,135,12.625,83.324997,45.900002
London,24oct2006,2006,10,24,2,119,12.4375,76.625,39.099998
London,25oct2006,2006,10,25,3,141,11.837501,81.375,38.099998
London,26oct2006,2006,10,26,4,138,15.0375,76.25,42.299999
London,27oct2006,2006,10,27,5,141,10.20625,70.650002,52.700001
London,28oct2006,2006,10,28,6,114,13.2375,83.900002,39.700001
London,29oct2006,2006,10,29,0,146,13.96875,69.425003,23.799999
London,30oct2006,2006,10,30,1,140,13.037499,84.574997,49.5
London,31oct2006,2006,10,31,2,137,12.148075,61.525002,25.299999
London,01nov2006,2006,11,1,3,123,6.3155756,60.025002,12.7
London,02nov2006,2006,11,2,4,141,5.0009966,61.824997,20.4
London,03nov2006,2006,11,3,5,145,5.6228552,65.799995,39.200001
London,04nov2006,2006,11,4,6,132,5.4299479,69.224998,83.199997
London,05nov2006,2006,11,5,0,154,8.0680256,76.375,86.800003
London,06nov2006,2006,11,6,1,146,8.1469603,79.150002,81.199997
London,07nov2006,2006,11,7,2,134,7.3749266,87.300003,77.300003
London,08nov2006,2006,11,8,3,130,10.448081,87.600006,60.5
London,09nov2006,2006,11,9,4,145,8.7683201,67.775002,28.9
London,10nov2006,2006,11,10,5,137,7.103261,75.724998,45.715385
London,11nov2006,2006,11,11,6,119,10.247274,71.150002,32
London,12nov2006,2006,11,12,0,140,9.9758434,71.425003,33.299999
London,13nov2006,2006,11,13,1,142,12.82011,74.425003,39.599998
London,14nov2006,2006,11,14,2,141,12.090769,86.425003,48.700001
London,15nov2006,2006,11,15,3,147,12.698303,79.525002,52.400002
London,16nov2006,2006,11,16,4,140,10.711485,85.275002,45
London,17nov2006,2006,11,17,5,135,9.2466993,74.775002,41.5
London,18nov2006,2006,11,18,6,119,6.6304245,64.349998,42.299999
London,19nov2006,2006,11,19,0,125,6.1021342,73.050003,35.299999
London,20nov2006,2006,11,20,1,155,9.246233,85.775002,45.900002
London,21nov2006,2006,11,21,2,134,6.5732889,75.800003,42.599998
London,22nov2006,2006,11,22,3,136,7.7238178,83.625,53.599998
London,23nov2006,2006,11,23,4,133,9.8464756,69.275002,47.900002
London,24nov2006,2006,11,24,5,138,10.25425,83.800003,47.099998
London,25nov2006,2006,11,25,6,141,11.133207,74.675003,31.6
London,26nov2006,2006,11,26,0,139,9.7109432,83.949997,33.599998
London,27nov2006,2006,11,27,1,139,11.833092,77.599998,43.599998
London,28nov2006,2006,11,28,2,140,11.282994,80.024994,49.900002
London,29nov2006,2006,11,29,3,138,9.1604347,79.275002,53.5
London,30nov2006,2006,11,30,4,128,9.1030741,77.550003,52
London,01dec2006,2006,12,1,5,149,10.410722,92.474998,44.900002
London,02dec2006,2006,12,2,6,113,10.203716,79.025002,42.200001
London,03dec2006,2006,12,3,0,147,8.9384556,71.449997,31.4
London,04dec2006,2006,12,4,1,151,10.518031,74.699997,40.700001
London,05dec2006,2006,12,5,2,136,11.197014,77.824997,45.799999
London,06dec2006,2006,12,6,3,144,8.7387056,63.375,47.799999
London,07dec2006,2006,12,7,4,126,8.4455194,76.400002,47.900002
London,08dec2006,2006,12,8,5,148,7.0306144,77.550003,38.099998
London,09dec2006,2006,12,9,6,140,4.8793621,77.525002,28.4
London,10dec2006,2006,12,10,0,132,5.0225492,77.699997,32.400002
London,11dec2006,2006,12,11,1,142,7.9739571,88.025002,38
London,12dec2006,2006,12,12,2,143,7.2664618,76.025002,44.200001
London,13dec2006,2006,12,13,3,140,10.26084,76.400002,35
London,14dec2006,2006,12,14,4,134,11.597133,72.550003,39.099998
London,15dec2006,2006,12,15,5,127,11.237369,80,49.599998
London,16dec2006,2006,12,16,6,153,7.5231714,82,30
London,17dec2006,2006,12,17,0,141,5.5841231,80.025002,33.5
London,18dec2006,2006,12,18,1,135,5.2755876,88.375,49.700001
London,19dec2006,2006,12,19,2,152,1.7706642,92.599998,61.900002
London,20dec2006,2006,12,20,3,133,.012333147,95.324997,65.300003
London,21dec2006,2006,12,21,4,132,-.6309092,97.824997,43.799999
London,22dec2006,2006,12,22,5,169,-.26992413,98.862633,46
London,23dec2006,2006,12,23,6,147,1.7339314,94.349998,30.4
London,24dec2006,2006,12,24,0,162,4.7143531,86.074997,26.5
London,25dec2006,2006,12,25,1,137,5.2075138,84.449997,30.9
London,26dec2006,2006,12,26,2,162,5.4719391,83.800003,29.1
London,27dec2006,2006,12,27,3,153,5.4789195,85.474998,48.299999
London,28dec2006,2006,12,28,4,157,7.9374428,85.849998,48.400002
London,29dec2006,2006,12,29,5,153,8.0094194,88.025002,36.299999
London,30dec2006,2006,12,30,6,143,9.7317858,84.199997,22.700001
London,,,,,,137,10.018691,85.524994,
